AE,Adh Dhayd,Adh Dhayd,Adh Dhayd,292953,by,by,town,Dei sameinte arabiske emirata,De forente arabiske emirater,United Arab Emirates,24716,25.28812,55.88157,114,http://www.yr.no/place/United_Arab_Emirates/Sharjah/Adh_Dhayd/forecast.xml
AF,Tay Mazār,Tay Mazār,Tay Mazār,1122431,folkesett stad,befolket sted,populated place,Afghanistan,Afghanistan,Afghanistan,0,34.708,68.33015,2791,http://www.yr.no/place/Afghanistan/Vardak/Tay_Mazār/forecast.xml
AF,Shāh Tamūr,Shāh Tamūr,Shāh Tamūr,1125847,folkesett stad,befolket sted,populated place,Afghanistan,Afghanistan,Afghanistan,0,34.71796,68.30362,2912,http://www.yr.no/place/Afghanistan/Vardak/Shāh_Tamūr/forecast.xml
AF,Shāhī Khēl,Shāhī Khēl,Shāhī Khēl,1125976,folkesett stad,befolket sted,populated place,Afghanistan,Afghanistan,Afghanistan,0,34.41361,69.89472,1998,http://www.yr.no/place/Afghanistan/Nangarhar/Shāhī_Khēl/forecast.xml
AF,Sar-e Jark,Sar-e Jark,Sar-e Jark,1127178,folkesett stad,befolket sted,populated place,Afghanistan,Afghanistan,Afghanistan,0,34.032,67.18388,3028,http://www.yr.no/place/Afghanistan/Bamiyan/Sar-e_Jark/forecast.xml
AF,Qōl-e Mīrak,Qōl-e Mīrak,Qōl-e Mīrak,1128852,folkesett stad,befolket sted,populated place,Afghanistan,Afghanistan,Afghanistan,0,34.16143,67.43263,3155,http://www.yr.no/place/Afghanistan/Vardak/Qōl-e_Mīrak~1128852/forecast.xml
AF,Kabul,Kabul,Kabul,1138958,Hovudstad,Hovedstad,capital,Afghanistan,Afghanistan,Afghanistan,3043532,34.52813,69.17233,1805,http://www.yr.no/place/Afghanistan/Kabul/Kabul/forecast.xml
AF,Kandahar,Kandahar,Kandahar,1138336,regionshovudstad,regionshovedstad,regional capital,Afghanistan,Afghanistan,Afghanistan,391190,31.61332,65.71013,1010,http://www.yr.no/place/Afghanistan/Kandahar/Kandahar/forecast.xml
AF,Mazar-e Sharif,Mazar-e Sharif,Mazari Sharif,1133616,regionshovudstad,regionshovedstad,regional capital,Afghanistan,Afghanistan,Afghanistan,303282,36.70904,67.11087,357,http://www.yr.no/place/Afghanistan/Balkh/Mazari_Sharif/forecast.xml
AF,Herat,Herat,Herat,1140026,regionshovudstad,regionshovedstad,regional capital,Afghanistan,Afghanistan,Afghanistan,272806,34.34817,62.19967,931,http://www.yr.no/place/Afghanistan/Herat/Herat/forecast.xml
AF,Jalalabad,Jalalabad,Jalalabad,1139715,regionshovudstad,regionshovedstad,regional capital,Afghanistan,Afghanistan,Afghanistan,200331,34.42647,70.45153,573,http://www.yr.no/place/Afghanistan/Nangarhar/Jalalabad/forecast.xml
AF,Fayzabad,Fayzabad,Fayzabad,1142170,regionshovudstad,regionshovedstad,regional capital,Afghanistan,Afghanistan,Afghanistan,44421,37.11664,70.58002,1225,http://www.yr.no/place/Afghanistan/Badakhshan/Fayzabad/forecast.xml
AF,Ashkāsham,Ashkāsham,Ashkāsham,1148268,by,by,town,Afghanistan,Afghanistan,Afghanistan,12120,36.68333,71.53333,3037,http://www.yr.no/place/Afghanistan/Badakhshan/Ashkāsham/forecast.xml
AF,Jarm,Jarm,Jarm,1139085,by,by,town,Afghanistan,Afghanistan,Afghanistan,12106,36.86477,70.83421,1525,http://www.yr.no/place/Afghanistan/Badakhshan/Jarm/forecast.xml
AF,Khandūd,Khandūd,Khandūd,1137148,folkesett stad,befolket sted,populated place,Afghanistan,Afghanistan,Afghanistan,5521,36.95127,72.318,2757,http://www.yr.no/place/Afghanistan/Badakhshan/Khandūd~1137148/forecast.xml
AF,Bozai Gumbaz,Bozai Gumbaz,Bozai Gumbaz,1120495,liten stad,lite sted,locality,Afghanistan,Afghanistan,Afghanistan,0,37.13333,74,3996,http://www.yr.no/place/Afghanistan/Badakhshan/Bozai_Gumbaz/forecast.xml
